Trigram,Frequency,Relative Frequency
дчу,9,0.00011802349979018045
ему,9,0.00011802349979018045
ваг,9,0.00011802349979018045
кти,9,0.00011802349979018045
атк,9,0.00011802349979018045
рії,9,0.00011802349979018045
ріп,9,0.00011802349979018045
тіс,9,0.00011802349979018045
нує,9,0.00011802349979018045
ище,9,0.00011802349979018045
хли,9,0.00011802349979018045
нші,9,0.00011802349979018045
тах,9,0.00011802349979018045
вле,9,0.00011802349979018045
рез,9,0.00011802349979018045
утр,9,0.00011802349979018045
воб,9,0.00011802349979018045
лко,9,0.00011802349979018045
ісе,9,0.00011802349979018045
ьсь,9,0.00011802349979018045
екр,9,0.00011802349979018045
вдя,9,0.00011802349979018045
дяк,9,0.00011802349979018045
мед,9,0.00011802349979018045
тей,9,0.00011802349979018045
кид,9,0.00011802349979018045
еми,9,0.00011802349979018045
іті,9,0.00011802349979018045
шає,9,0.00011802349979018045
паю,9,0.00011802349979018045
дію,9,0.00011802349979018045
жет,9,0.00011802349979018045
еге,9,0.00011802349979018045
убл,9,0.00011802349979018045
сич,9,0.00011802349979018045
впи,9,0.00011802349979018045
вох,9,0.00011802349979018045
иня,9,0.00011802349979018045
дач,9,0.00011802349979018045
лоз,9,0.00011802349979018045
дмо,9,0.00011802349979018045
каб,9,0.00011802349979018045
нна,9,0.00011802349979018045
оза,9,0.00011802349979018045
ице,9,0.00011802349979018045
упу,9,0.00011802349979018045
хає,9,0.00011802349979018045
еду,9,0.00011802349979018045
уму,9,0.00011802349979018045
упн,9,0.00011802349979018045
убі,9,0.00011802349979018045
біж,9,0.00011802349979018045
анс,9,0.00011802349979018045
уді,9,0.00011802349979018045
гни,9,0.00011802349979018045
шлю,9,0.00011802349979018045
гин,9,0.00011802349979018045
ліп,9,0.00011802349979018045
ятк,9,0.00011802349979018045
рег,9,0.00011802349979018045
щод,9,0.00011802349979018045
одв,9,0.00011802349979018045
оїт,9,0.00011802349979018045
тум,9,0.00011802349979018045
рки,9,0.00011802349979018045
ніл,9,0.00011802349979018045
юрб,9,0.00011802349979018045
рба,9,0.00011802349979018045
ірв,9,0.00011802349979018045
дяч,9,0.00011802349979018045
жер,9,0.00011802349979018045
шви,9,0.00011802349979018045
хма,9,0.00011802349979018045
вше,9,0.00011802349979018045
уда,9,0.00011802349979018045
міє,9,0.00011802349979018045
жил,9,0.00011802349979018045
отв,9,0.00011802349979018045
кім,9,0.00011802349979018045
іля,9,0.00011802349979018045
гам,9,0.00011802349979018045
сух,9,0.00011802349979018045
ляв,9,0.00011802349979018045
люс,9,0.00011802349979018045
дре,9,0.00011802349979018045
зух,9,0.00011802349979018045
ляр,9,0.00011802349979018045
леч,9,0.00011802349979018045
жий,9,0.00011802349979018045
вул,9,0.00011802349979018045
жур,9,0.00011802349979018045
луб,9,0.00011802349979018045
йди,9,0.00011802349979018045
миг,9,0.00011802349979018045
ерщ,9,0.00011802349979018045
рщі,9,0.00011802349979018045
биш,9,0.00011802349979018045
ляк,9,0.00011802349979018045
дим,9,0.00011802349979018045
лір,8,0.0001049097775912715
зку,8,0.0001049097775912715
рчі,8,0.0001049097775912715
ьту,8,0.0001049097775912715
нгл,8,0.0001049097775912715
имв,8,0.0001049097775912715
мво,8,0.0001049097775912715
опу,8,0.0001049097775912715
мою,8,0.0001049097775912715
дян,8,0.0001049097775912715
сив,8,0.0001049097775912715
цим,8,0.0001049097775912715
ціє,8,0.0001049097775912715
шин,8,0.0001049097775912715
теа,8,0.0001049097775912715
еат,8,0.0001049097775912715
лей,8,0.0001049097775912715
гоч,8,0.0001049097775912715
ецт,8,0.0001049097775912715
йну,8,0.0001049097775912715
ізм,8,0.0001049097775912715
лиж,8,0.0001049097775912715
жли,8,0.0001049097775912715
жко,8,0.0001049097775912715
ядк,8,0.0001049097775912715
уря,8,0.0001049097775912715
тюр,8,0.0001049097775912715
шої,8,0.0001049097775912715
шій,8,0.0001049097775912715
рша,8,0.0001049097775912715
шта,8,0.0001049097775912715
уми,8,0.0001049097775912715
зді,8,0.0001049097775912715
ерл,8,0.0001049097775912715
ойм,8,0.0001049097775912715
янн,8,0.0001049097775912715
люв,8,0.0001049097775912715
чет,8,0.0001049097775912715
виб,8,0.0001049097775912715
ріл,8,0.0001049097775912715
едн,8,0.0001049097775912715
якщ,8,0.0001049097775912715
кщо,8,0.0001049097775912715
мел,8,0.0001049097775912715
жаю,8,0.0001049097775912715
тло,8,0.0001049097775912715
сав,8,0.0001049097775912715
дик,8,0.0001049097775912715
чик,8,0.0001049097775912715
іру,8,0.0001049097775912715
тот,8,0.0001049097775912715
мну,8,0.0001049097775912715
гій,8,0.0001049097775912715
зду,8,0.0001049097775912715
оше,8,0.0001049097775912715
уше,8,0.0001049097775912715
схи,8,0.0001049097775912715
тен,8,0.0001049097775912715
осм,8,0.0001049097775912715
гла,8,0.0001049097775912715
іна,8,0.0001049097775912715
ачі,8,0.0001049097775912715
аву,8,0.0001049097775912715
ліч,8,0.0001049097775912715
мув,8,0.0001049097775912715
ізо,8,0.0001049097775912715
уна,8,0.0001049097775912715
віщ,8,0.0001049097775912715
есі,8,0.0001049097775912715
сін,8,0.0001049097775912715
жаг,8,0.0001049097775912715
зує,8,0.0001049097775912715
рия,8,0.0001049097775912715
ута,8,0.0001049097775912715
дча,8,0.0001049097775912715
бне,8,0.0001049097775912715
еоб,8,0.0001049097775912715
ийс,8,0.0001049097775912715
мут,8,0.0001049097775912715
ажі,8,0.0001049097775912715
озо,8,0.0001049097775912715
азі,8,0.0001049097775912715
ахн,8,0.0001049097775912715
отн,8,0.0001049097775912715
дли,8,0.0001049097775912715
бий,8,0.0001049097775912715
нил,8,0.0001049097775912715
абр,8,0.0001049097775912715
бол,8,0.0001049097775912715
ичи,8,0.0001049097775912715
оша,8,0.0001049097775912715
иші,8,0.0001049097775912715
веч,8,0.0001049097775912715
рко,8,0.0001049097775912715
іск,8,0.0001049097775912715
буй,8,0.0001049097775912715
згл,8,0.0001049097775912715
алю,8,0.0001049097775912715
куп,8,0.0001049097775912715
жде,8,0.0001049097775912715
бил,8,0.0001049097775912715
гай,8,0.0001049097775912715
іся,8,0.0001049097775912715
гню,8,0.0001049097775912715
йкр,8,0.0001049097775912715
сор,8,0.0001049097775912715
вми,8,0.0001049097775912715
ухі,8,0.0001049097775912715
ожі,8,0.0001049097775912715
риє,8,0.0001049097775912715
леп,8,0.0001049097775912715
яті,8,0.0001049097775912715
аля,8,0.0001049097775912715
їть,8,0.0001049097775912715
дри,8,0.0001049097775912715
зир,8,0.0001049097775912715
єст,8,0.0001049097775912715
ижи,8,0.0001049097775912715
вец,8,0.0001049097775912715
хіт,8,0.0001049097775912715
еча,8,0.0001049097775912715
лох,8,0.0001049097775912715
зяв,8,0.0001049097775912715
іщо,8,0.0001049097775912715
ечи,8,0.0001049097775912715
узі,8,0.0001049097775912715
ацю,8,0.0001049097775912715
бля,8,0.0001049097775912715
баб,8,0.0001049097775912715
цюю,8,0.0001049097775912715
лак,8,0.0001049097775912715
кош,8,0.0001049097775912715
дел,8,0.0001049097775912715
клу,8,0.0001049097775912715
зри,8,0.0001049097775912715
ийт,8,0.0001049097775912715
кно,8,0.0001049097775912715
адт,8,0.0001049097775912715
дто,8,0.0001049097775912715
івц,8,0.0001049097775912715
ртн,7,9.179605539236257e-05
ійш,7,9.179605539236257e-05
сес,7,9.179605539236257e-05
пей,7,9.179605539236257e-05
вва,7,9.179605539236257e-05
щим,7,9.179605539236257e-05
аїн,7,9.179605539236257e-05
зив,7,9.179605539236257e-05
нню,7,9.179605539236257e-05
ршу,7,9.179605539236257e-05
інт,7,9.179605539236257e-05
асп,7,9.179605539236257e-05
міч,7,9.179605539236257e-05
сля,7,9.179605539236257e-05
амп,7,9.179605539236257e-05
мпе,7,9.179605539236257e-05
сун,7,9.179605539236257e-05
жан,7,9.179605539236257e-05
айб,7,9.179605539236257e-05
кту,7,9.179605539236257e-05
чав,7,9.179605539236257e-05
узь,7,9.179605539236257e-05
ейп,7,9.179605539236257e-05
йпц,7,9.179605539236257e-05
риж,7,9.179605539236257e-05
іод,7,9.179605539236257e-05
теч,7,9.179605539236257e-05
дек,7,9.179605539236257e-05
уру,7,9.179605539236257e-05
моц,7,9.179605539236257e-05
аша,7,9.179605539236257e-05
яче,7,9.179605539236257e-05
хво,7,9.179605539236257e-05
пні,7,9.179605539236257e-05
доз,7,9.179605539236257e-05
жує,7,9.179605539236257e-05
бан,7,9.179605539236257e-05
ици,7,9.179605539236257e-05
уве,7,9.179605539236257e-05
ища,7,9.179605539236257e-05
зач,7,9.179605539236257e-05
ючн,7,9.179605539236257e-05
штю,7,9.179605539236257e-05
юрм,7,9.179605539236257e-05
хні,7,9.179605539236257e-05
дах,7,9.179605539236257e-05
рює,7,9.179605539236257e-05
ідт,7,9.179605539236257e-05
езн,7,9.179605539236257e-05
узи,7,9.179605539236257e-05
арв,7,9.179605539236257e-05
зій,7,9.179605539236257e-05
ітт,7,9.179605539236257e-05
імн,7,9.179605539236257e-05
юют,7,9.179605539236257e-05
дир,7,9.179605539236257e-05
иля,7,9.179605539236257e-05
рех,7,9.179605539236257e-05
льм,7,9.179605539236257e-05
енд,7,9.179605539236257e-05
сан,7,9.179605539236257e-05
роц,7,9.179605539236257e-05
азв,7,9.179605539236257e-05
сюж,7,9.179605539236257e-05
юже,7,9.179605539236257e-05
жав,7,9.179605539236257e-05
епл,7,9.179605539236257e-05
дия,7,9.179605539236257e-05
еке,7,9.179605539236257e-05
лер,7,9.179605539236257e-05
ишу,7,9.179605539236257e-05
зус,7,9.179605539236257e-05
кне,7,9.179605539236257e-05
пен,7,9.179605539236257e-05
інч,7,9.179605539236257e-05
ешт,7,9.179605539236257e-05
што,7,9.179605539236257e-05
зит,7,9.179605539236257e-05
агл,7,9.179605539236257e-05
зод,7,9.179605539236257e-05
сіл,7,9.179605539236257e-05
язн,7,9.179605539236257e-05
кут,7,9.179605539236257e-05
руй,7,9.179605539236257e-05
уйн,7,9.179605539236257e-05
ебу,7,9.179605539236257e-05
охи,7,9.179605539236257e-05
иту,7,9.179605539236257e-05
тує,7,9.179605539236257e-05
утк,7,9.179605539236257e-05
мує,7,9.179605539236257e-05
бря,7,9.179605539236257e-05
ечн,7,9.179605539236257e-05
ега,7,9.179605539236257e-05
ояв,7,9.179605539236257e-05
зпл,7,9.179605539236257e-05
ихи,7,9.179605539236257e-05
іки,7,9.179605539236257e-05
аші,7,9.179605539236257e-05
лед,7,9.179605539236257e-05
овп,7,9.179605539236257e-05
всм,7,9.179605539236257e-05
жес,7,9.179605539236257e-05
вен,7,9.179605539236257e-05
таз,7,9.179605539236257e-05
пет,7,9.179605539236257e-05
зял,7,9.179605539236257e-05
атх,7,9.179605539236257e-05
роч,7,9.179605539236257e-05
спл,7,9.179605539236257e-05
рої,7,9.179605539236257e-05
цям,7,9.179605539236257e-05
міх,7,9.179605539236257e-05
ига,7,9.179605539236257e-05
зол,7,9.179605539236257e-05
впр,7,9.179605539236257e-05
орк,7,9.179605539236257e-05
іпк,7,9.179605539236257e-05
сяц,7,9.179605539236257e-05
пта,7,9.179605539236257e-05
ски,7,9.179605539236257e-05
явс,7,9.179605539236257e-05
ишс,7,9.179605539236257e-05
ячн,7,9.179605539236257e-05
зят,7,9.179605539236257e-05
лаз,7,9.179605539236257e-05
біс,7,9.179605539236257e-05
вкр,7,9.179605539236257e-05
жем,7,9.179605539236257e-05
аюс,7,9.179605539236257e-05
тлі,7,9.179605539236257e-05
йня,7,9.179605539236257e-05
лил,7,9.179605539236257e-05
уре,7,9.179605539236257e-05
моє,7,9.179605539236257e-05
виш,7,9.179605539236257e-05
гас,7,9.179605539236257e-05
оєї,7,9.179605539236257e-05
лищ,7,9.179605539236257e-05
аше,7,9.179605539236257e-05
луз,7,9.179605539236257e-05
ухв,7,9.179605539236257e-05
езл,7,9.179605539236257e-05
еса,7,9.179605539236257e-05
ртв,7,9.179605539236257e-05
ьму,7,9.179605539236257e-05
уно,7,9.179605539236257e-05
опц,7,9.179605539236257e-05
чеп,7,9.179605539236257e-05
пур,7,9.179605539236257e-05
іжк,7,9.179605539236257e-05
ймо,7,9.179605539236257e-05
чов,7,9.179605539236257e-05
зел,7,9.179605539236257e-05
дяг,7,9.179605539236257e-05
пка,7,9.179605539236257e-05
іво,7,9.179605539236257e-05
охв,7,9.179605539236257e-05
абл,7,9.179605539236257e-05
игл,7,9.179605539236257e-05
чак,7,9.179605539236257e-05
имн,7,9.179605539236257e-05
яди,7,9.179605539236257e-05
руз,7,9.179605539236257e-05
вме,7,9.179605539236257e-05
кль,7,9.179605539236257e-05
ьон,7,9.179605539236257e-05
бір,7,9.179605539236257e-05
еня,7,9.179605539236257e-05
зен,7,9.179605539236257e-05
диш,7,9.179605539236257e-05
луч,7,9.179605539236257e-05
ащі,6,7.868233319345363e-05
шим,6,7.868233319345363e-05
пір,6,7.868233319345363e-05
йсн,6,7.868233319345363e-05
зпо,6,7.868233319345363e-05
изм,6,7.868233319345363e-05
мка,6,7.868233319345363e-05
рса,6,7.868233319345363e-05
езу,6,7.868233319345363e-05
тео,6,7.868233319345363e-05
еор,6,7.868233319345363e-05
ург,6,7.868233319345363e-05
пци,6,7.868233319345363e-05
циг,6,7.868233319345363e-05
ету,6,7.868233319345363e-05
ьох,6,7.868233319345363e-05
яза,6,7.868233319345363e-05
дий,6,7.868233319345363e-05
кет,6,7.868233319345363e-05
іці,6,7.868233319345363e-05
исв,6,7.868233319345363e-05
атя,6,7.868233319345363e-05
ліг,6,7.868233319345363e-05
нто,6,7.868233319345363e-05
влю,6,7.868233319345363e-05
ижч,6,7.868233319345363e-05
ншо,6,7.868233319345363e-05
ажн,6,7.868233319345363e-05
оне,6,7.868233319345363e-05
бис,6,7.868233319345363e-05
рме,6,7.868233319345363e-05
бун,6,7.868233319345363e-05
оєд,6,7.868233319345363e-05
впо,6,7.868233319345363e-05
гої,6,7.868233319345363e-05
іра,6,7.868233319345363e-05
вди,6,7.868233319345363e-05
гут,6,7.868233319345363e-05
тнє,6,7.868233319345363e-05
мах,6,7.868233319345363e-05
ежа,6,7.868233319345363e-05
бно,6,7.868233319345363e-05
урх,6,7.868233319345363e-05
ваб,6,7.868233319345363e-05
іян,6,7.868233319345363e-05
ибу,6,7.868233319345363e-05
еве,6,7.868233319345363e-05
рди,6,7.868233319345363e-05
ішу,6,7.868233319345363e-05
іза,6,7.868233319345363e-05
зац,6,7.868233319345363e-05
єви,6,7.868233319345363e-05
рви,6,7.868233319345363e-05
омп,6,7.868233319345363e-05
ілк,6,7.868233319345363e-05
іня,6,7.868233319345363e-05
тіє,6,7.868233319345363e-05
тач,6,7.868233319345363e-05
гою,6,7.868233319345363e-05
епр,6,7.868233319345363e-05
кір,6,7.868233319345363e-05
рли,6,7.868233319345363e-05
рла,6,7.868233319345363e-05
зру,6,7.868233319345363e-05
дбу,6,7.868233319345363e-05
имс,6,7.868233319345363e-05
едо,6,7.868233319345363e-05
яво,6,7.868233319345363e-05
жок,6,7.868233319345363e-05
уто,6,7.868233319345363e-05
зкр,6,7.868233319345363e-05
цію,6,7.868233319345363e-05
тек,6,7.868233319345363e-05
изи,6,7.868233319345363e-05
дчи,6,7.868233319345363e-05
обм,6,7.868233319345363e-05
ичі,6,7.868233319345363e-05
цік,6,7.868233319345363e-05
абі,6,7.868233319345363e-05
укн,6,7.868233319345363e-05
куй,6,7.868233319345363e-05
гко,6,7.868233319345363e-05
чаю,6,7.868233319345363e-05
рмо,6,7.868233319345363e-05
імп,6,7.868233319345363e-05
фан,6,7.868233319345363e-05
онк,6,7.868233319345363e-05
уці,6,7.868233319345363e-05
дка,6,7.868233319345363e-05
хап,6,7.868233319345363e-05
изу,6,7.868233319345363e-05
дби,6,7.868233319345363e-05
шаю,6,7.868233319345363e-05
шал,6,7.868233319345363e-05
кап,6,7.868233319345363e-05
нег,6,7.868233319345363e-05
омл,6,7.868233319345363e-05
щів,6,7.868233319345363e-05
вет,6,7.868233319345363e-05
хиб,6,7.868233319345363e-05
ємо,6,7.868233319345363e-05
йна,6,7.868233319345363e-05
іга,6,7.868233319345363e-05
учу,6,7.868233319345363e-05
інс,6,7.868233319345363e-05
нял,6,7.868233319345363e-05
ужб,6,7.868233319345363e-05
йме,6,7.868233319345363e-05
мік,6,7.868233319345363e-05
бид,6,7.868233319345363e-05
идв,6,7.868233319345363e-05
тоя,6,7.868233319345363e-05
оят,6,7.868233319345363e-05
идя,6,7.868233319345363e-05
впл,6,7.868233319345363e-05
шма,6,7.868233319345363e-05
тяч,6,7.868233319345363e-05
евд,6,7.868233319345363e-05
тож,6,7.868233319345363e-05
туч,6,7.868233319345363e-05
ащо,6,7.868233319345363e-05
нуд,6,7.868233319345363e-05
хав,6,7.868233319345363e-05
жче,6,7.868233319345363e-05
йми,6,7.868233319345363e-05
иті,6,7.868233319345363e-05
тхн,6,7.868233319345363e-05
згр,6,7.868233319345363e-05
чір,6,7.868233319345363e-05
лач,6,7.868233319345363e-05
езг,6,7.868233319345363e-05
вду,6,7.868233319345363e-05
іць,6,7.868233319345363e-05
ліш,6,7.868233319345363e-05
уни,6,7.868233319345363e-05
уме,6,7.868233319345363e-05
дуй,6,7.868233319345363e-05
аши,6,7.868233319345363e-05
шок,6,7.868233319345363e-05
ерг,6,7.868233319345363e-05
міш,6,7.868233319345363e-05
ачт,6,7.868233319345363e-05
чте,6,7.868233319345363e-05
ідл,6,7.868233319345363e-05
дір,6,7.868233319345363e-05
шки,6,7.868233319345363e-05
вот,6,7.868233319345363e-05
дід,6,7.868233319345363e-05
бак,6,7.868233319345363e-05
ойн,6,7.868233319345363e-05
тиш,6,7.868233319345363e-05
езк,6,7.868233319345363e-05
яць,6,7.868233319345363e-05
няв,6,7.868233319345363e-05
ллю,6,7.868233319345363e-05
еза,6,7.868233319345363e-05
лес,6,7.868233319345363e-05
улі,6,7.868233319345363e-05
кую,6,7.868233319345363e-05
вве,6,7.868233319345363e-05
ягт,6,7.868233319345363e-05
цім,6,7.868233319345363e-05
лку,6,7.868233319345363e-05
ерз,6,7.868233319345363e-05
охі,6,7.868233319345363e-05
убк,6,7.868233319345363e-05
тля,6,7.868233319345363e-05
нур,6,7.868233319345363e-05
дба,6,7.868233319345363e-05
иха,6,7.868233319345363e-05
дпи,6,7.868233319345363e-05
яте,6,7.868233319345363e-05
зме,6,7.868233319345363e-05
мли,6,7.868233319345363e-05
шку,6,7.868233319345363e-05
ниш,6,7.868233319345363e-05
гна,6,7.868233319345363e-05
вбр,6,7.868233319345363e-05
олд,6,7.868233319345363e-05
лда,6,7.868233319345363e-05
цер,6,7.868233319345363e-05
одч,6,7.868233319345363e-05
ліл,6,7.868233319345363e-05
учі,6,7.868233319345363e-05
удя,6,7.868233319345363e-05
рве,6,7.868233319345363e-05
дло,6,7.868233319345363e-05
щит,6,7.868233319345363e-05
игн,6,7.868233319345363e-05
впі,6,7.868233319345363e-05
ощи,6,7.868233319345363e-05
пел,6,7.868233319345363e-05
дця,6,7.868233319345363e-05
упі,6,7.868233319345363e-05
рву,6,7.868233319345363e-05
вчі,6,7.868233319345363e-05
льц,6,7.868233319345363e-05
ішо,6,7.868233319345363e-05
ряс,6,7.868233319345363e-05
ижк,5,6.556861099454469e-05
есв,5,6.556861099454469e-05
айж,5,6.556861099454469e-05
йже,5,6.556861099454469e-05
чіс,5,6.556861099454469e-05
хар,5,6.556861099454469e-05
кте,5,6.556861099454469e-05
енк,5,6.556861099454469e-05
ичо,5,6.556861099454469e-05
ддя,5,6.556861099454469e-05
дям,5,6.556861099454469e-05
тиз,5,6.556861099454469e-05
адя,5,6.556861099454469e-05
янс,5,6.556861099454469e-05
ржу,5,6.556861099454469e-05
мик,5,6.556861099454469e-05
люю,5,6.556861099454469e-05
нор,5,6.556861099454469e-05
ґру,5,6.556861099454469e-05
енш,5,6.556861099454469e-05
гії,5,6.556861099454469e-05
щих,5,6.556861099454469e-05
ушн,5,6.556861099454469e-05
ную,5,6.556861099454469e-05
диц,5,6.556861099454469e-05
яху,5,6.556861099454469e-05
риц,5,6.556861099454469e-05
бру,5,6.556861099454469e-05
цуз,5,6.556861099454469e-05
отя,5,6.556861099454469e-05
рьо,5,6.556861099454469e-05
етв,5,6.556861099454469e-05
чан,5,6.556861099454469e-05
юна,5,6.556861099454469e-05
удж,5,6.556861099454469e-05
ріє,5,6.556861099454469e-05
ьна,5,6.556861099454469e-05
сис,5,6.556861099454469e-05
юєт,5,6.556861099454469e-05
жча,5,6.556861099454469e-05
фол,5,6.556861099454469e-05
ажл,5,6.556861099454469e-05
афі,5,6.556861099454469e-05
улю,5,6.556861099454469e-05
яюч,5,6.556861099454469e-05
рян,5,6.556861099454469e-05
яні,5,6.556861099454469e-05
лки,5,6.556861099454469e-05
обс,5,6.556861099454469e-05
бст,5,6.556861099454469e-05
рхо,5,6.556861099454469e-05
ужі,5,6.556861099454469e-05
абн,5,6.556861099454469e-05
рхл,5,6.556861099454469e-05
инц,5,6.556861099454469e-05
усл,5,6.556861099454469e-05
піх,5,6.556861099454469e-05
яхо,5,6.556861099454469e-05
сов,5,6.556861099454469e-05
рми,5,6.556861099454469e-05
туж,5,6.556861099454469e-05
ужн,5,6.556861099454469e-05
алу,5,6.556861099454469e-05
зію,5,6.556861099454469e-05
тнь,5,6.556861099454469e-05
муз,5,6.556861099454469e-05
ощо,5,6.556861099454469e-05
айо,5,6.556861099454469e-05
уко,5,6.556861099454469e-05
рач,5,6.556861099454469e-05
нди,5,6.556861099454469e-05
лою,5,6.556861099454469e-05
іал,5,6.556861099454469e-05
бел,5,6.556861099454469e-05
вов,5,6.556861099454469e-05
виж,5,6.556861099454469e-05
вуч,5,6.556861099454469e-05
ніз,5,6.556861099454469e-05
ляг,5,6.556861099454469e-05
віш,5,6.556861099454469e-05
бал,5,6.556861099454469e-05
ягл,5,6.556861099454469e-05
вдо,5,6.556861099454469e-05
чів,5,6.556861099454469e-05
угі,5,6.556861099454469e-05
клі,5,6.556861099454469e-05
вді,5,6.556861099454469e-05
блі,5,6.556861099454469e-05
икн,5,6.556861099454469e-05
вба,5,6.556861099454469e-05
еск,5,6.556861099454469e-05
кст,5,6.556861099454469e-05
сія,5,6.556861099454469e-05
оєм,5,6.556861099454469e-05
нді,5,6.556861099454469e-05
яну,5,6.556861099454469e-05
доп,5,6.556861099454469e-05
іща,5,6.556861099454469e-05
сув,5,6.556861099454469e-05
чіт,5,6.556861099454469e-05
омс,5,6.556861099454469e-05
моз,5,6.556861099454469e-05
рха,5,6.556861099454469e-05
іро,5,6.556861099454469e-05
єві,5,6.556861099454469e-05
ипл,5,6.556861099454469e-05
іцн,5,6.556861099454469e-05
ржа,5,6.556861099454469e-05
мад,5,6.556861099454469e-05
жув,5,6.556861099454469e-05
бос,5,6.556861099454469e-05
йбу,5,6.556861099454469e-05
гил,5,6.556861099454469e-05
сік,5,6.556861099454469e-05
рху,5,6.556861099454469e-05
жин,5,6.556861099454469e-05
яло,5,6.556861099454469e-05
віє,5,6.556861099454469e-05
зів,5,6.556861099454469e-05
сль,5,6.556861099454469e-05
юдя,5,6.556861099454469e-05
ібе,5,6.556861099454469e-05
усю,5,6.556861099454469e-05
авз,5,6.556861099454469e-05
шет,5,6.556861099454469e-05
ньт,5,6.556861099454469e-05
гуд,5,6.556861099454469e-05
нча,5,6.556861099454469e-05
лім,5,6.556861099454469e-05
ахи,5,6.556861099454469e-05
хис,5,6.556861099454469e-05
хмі,5,6.556861099454469e-05
ибш,5,6.556861099454469e-05
сій,5,6.556861099454469e-05
опр,5,6.556861099454469e-05
жді,5,6.556861099454469e-05
пки,5,6.556861099454469e-05
ипу,5,6.556861099454469e-05
адж,5,6.556861099454469e-05
таш,5,6.556861099454469e-05
йді,5,6.556861099454469e-05
кіс,5,6.556861099454469e-05
хаю,5,6.556861099454469e-05
вза,5,6.556861099454469e-05
рдь,5,6.556861099454469e-05
иба,5,6.556861099454469e-05
раб,5,6.556861099454469e-05
їст,5,6.556861099454469e-05
иря,5,6.556861099454469e-05
вце,5,6.556861099454469e-05
злу,5,6.556861099454469e-05
миш,5,6.556861099454469e-05
шей,5,6.556861099454469e-05
жку,5,6.556861099454469e-05
ожд,5,6.556861099454469e-05
иєм,5,6.556861099454469e-05
нещ,5,6.556861099454469e-05
оюс,5,6.556861099454469e-05
іжи,5,6.556861099454469e-05
узд,5,6.556861099454469e-05
лої,5,6.556861099454469e-05
обн,5,6.556861099454469e-05
оїш,5,6.556861099454469e-05
сах,5,6.556861099454469e-05
тук,5,6.556861099454469e-05
куч,5,6.556861099454469e-05
фро,5,6.556861099454469e-05
пою,5,6.556861099454469e-05
ців,5,6.556861099454469e-05
вга,5,6.556861099454469e-05
воя,5,6.556861099454469e-05
жеж,5,6.556861099454469e-05
веш,5,6.556861099454469e-05
икр,5,6.556861099454469e-05
дещ,5,6.556861099454469e-05
оня,5,6.556861099454469e-05
сиш,5,6.556861099454469e-05
кні,5,6.556861099454469e-05
іпи,5,6.556861099454469e-05
зуб,5,6.556861099454469e-05
мкн,5,6.556861099454469e-05
прі,5,6.556861099454469e-05
жис,5,6.556861099454469e-05
кіш,5,6.556861099454469e-05
ижа,5,6.556861099454469e-05
куб,5,6.556861099454469e-05
ужл,5,6.556861099454469e-05
жля,5,6.556861099454469e-05
вус,5,6.556861099454469e-05
рби,5,6.556861099454469e-05
све,5,6.556861099454469e-05
епи,5,6.556861099454469e-05
ріж,5,6.556861099454469e-05
ухл,5,6.556861099454469e-05
вте,5,6.556861099454469e-05
тую,5,6.556861099454469e-05
чок,5,6.556861099454469e-05
тиг,5,6.556861099454469e-05
вця,5,6.556861099454469e-05
ліє,5,6.556861099454469e-05
тят,5,6.556861099454469e-05
іха,5,6.556861099454469e-05
дях,5,6.556861099454469e-05
лащ,5,6.556861099454469e-05
езр,5,6.556861099454469e-05
ущу,5,6.556861099454469e-05
иле,5,6.556861099454469e-05
шай,5,6.556861099454469e-05
чот,5,6.556861099454469e-05
ешс,5,6.556861099454469e-05
ятт,5,6.556861099454469e-05
идж,5,6.556861099454469e-05
вві,5,6.556861099454469e-05
іхт,5,6.556861099454469e-05
якр,5,6.556861099454469e-05
сці,5,6.556861099454469e-05
цюв,5,6.556861099454469e-05
вці,5,6.556861099454469e-05
сви,5,6.556861099454469e-05
ляй,5,6.556861099454469e-05
пну,5,6.556861099454469e-05
зіб,5,6.556861099454469e-05
кип,5,6.556861099454469e-05
іют,5,6.556861099454469e-05
еше,5,6.556861099454469e-05
урл,5,6.556861099454469e-05
лув,5,6.556861099454469e-05
ібр,5,6.556861099454469e-05
тря,5,6.556861099454469e-05
шаф,5,6.556861099454469e-05
ябл,5,6.556861099454469e-05
льф,4,5.245488879563575e-05
езс,4,5.245488879563575e-05
ьме,4,5.245488879563575e-05
ксп,4,5.245488879563575e-05
ісп,4,5.245488879563575e-05
зпе,4,5.245488879563575e-05
обт,4,5.245488879563575e-05
бто,4,5.245488879563575e-05
убе,4,5.245488879563575e-05
ежі,4,5.245488879563575e-05
сле,4,5.245488879563575e-05
ечу,4,5.245488879563575e-05
гно,4,5.245488879563575e-05
іям,4,5.245488879563575e-05
осу,4,5.245488879563575e-05
ьши,4,5.245488879563575e-05
луш,4,5.245488879563575e-05
инс,4,5.245488879563575e-05
ьої,4,5.245488879563575e-05
маш,4,5.245488879563575e-05
іче,4,5.245488879563575e-05
ивч,4,5.245488879563575e-05
нцу,4,5.245488879563575e-05
ирш,4,5.245488879563575e-05
фак,4,5.245488879563575e-05
яго,4,5.245488879563575e-05
сак,4,5.245488879563575e-05
вия,4,5.245488879563575e-05
угу,4,5.245488879563575e-05
нну,4,5.245488879563575e-05
нке,4,5.245488879563575e-05
есп,4,5.245488879563575e-05
ллі,4,5.245488879563575e-05
